"CODIGO","DESIGNACAO","SIGLA_UC","CURSO"
"PDEEC0008","Signal analysis, classification and processing","SACP",2014
"PDEEC0009","Microelectronic and microelectromechanical technologies","MMT",2014
"PDEEC0010","Optimization and decision support techniques","ODST",2014
"PDEEC0011","Market simulation","MS",2014
"PDEEC0012","Systems with renewables","SR",2014
"PDEEC0013","Communication networks and multimedia","CNM",2014
"PDEEC0014","Advanced optical communications systems","AOCS",2014
"PDEEC0015","Measure theory and stochastic processes","MTSP",2014
"PDEEC0016","Hybrid Systems","HS",2014
"PDEEC0017","Grid computing","GC",2014
"PDEEC0018","Digital signal processing systems architectures","DSPSA",2014
"PDEEC0019","Advanced microelectronic systems design","AMSD",2014
"PDEEC0020","Decision and optimization","DO",2014
"PDEEC0021","Optimal control","OC",2014
"PDEEC0022","Introd. Tutorials in Optimization and Decision Support","ITODS",2014
"PDEEC0023","Sensor Networks/ Embedded Systems","SNES",2014
"PDEEC0024","Industrial Integration","II",2014
"PDEEC0025","Advanced Topics in Robotics","ATR",2014
"PDEEC0026","Systems Identification","SI",2014
"PDEEC0027","Non Linear Control","NLC",2014
"PDEEC0028","Robust and Multivariable Control","RMC",2014
"PDEEC0029","Adaptive Control","AC",2014
"PDEEC0030","Signal Processing for Communicat. and Sensing Systems","SPCSS",2014
"PDEEC0031","Forecasting","FC",2014
"PDEEC0032","Methods for Optimal Power Flow","MOPF",2014
"PDEEC0033","Advanced Reliability","AR",2014
"PDEEC0034","Computational Intelligence and Power Systems","CIPS",2014
"PDEEC0035","Optical Communications Laboratory","OCL",2014
"PDEEC0036","Advanced Signal Processing","ASP",2014
"PDEEC0037","RF Engineering","RFE",2014
"PDEEC0038","Audio and Video Analysis","AVA",2014
"PDEEC0039","Dissertação","D",2014
"PDEEC0040","Image Analysis and Recognition","IAR",2014
"PDEEC0041","Grid Computing","GC",2014
"EMM0046","Tecnologias de Ligação","TELI",9460
"EMM0047","Biomateriais","BIOM",9460
"EMM0048","Nanomateriais","NANO",9460
"PRODEI025","Recuperação de Informação","RI",2013
"DMA0073","Teoria de Singularidades I","TS I",2022
"DMA0074","Teoria de Singularidades II","TS II",2022
"DMA0075","Teoria Unificada de Campos Clássicos","TUCC",2022
"DMA0076","Tópicos da Teoria da Aproximação","TTA",2022
"DMA0077","Tópicos de Controlo Óptimo","TCO",2022
"DMA0078","Tópicos de Séries Temporais","TST",2022
"DMA0079","Tópicos de Turbulência","TT",2022
"DMA0080","Tópicos em Estatística Genética","EG",2022
"DMA0072","Teoria de Estabilidade","TE",2022
"MDI0006","Métodos de Desenvolvimento de Produto I","MDI",2080
"PRODEI026","Métodos Avançados de Modelação e Simulação","MAMS",2013
"EMG0001","Álgebra e Geometria Analítica","AGA",2023
"EMG0002","Análise Matemática I","AM I",2023
"EMG0003","Desenho Técnico","DT",2023
"EMG0004","Geologia I","G I",2023
"EMG0005","Química Geral I","QG I",2023
"EMG0006","Química Geral II","QG II",2023
"EMG0007","Análise Matemática II","AM II",2023
"EMG0008","Computadores e Programação","CP",2023
"EMG0009","Mineralogia","MIN",2023
"EMG0010","Física I","F I",2023
"EMG0011","Química Ambiental","QA",2023
"EMG0012","Métodos Numéricos","MN",2023
"EMG0013","Resistência de Materiais","RM",2023
"EMG0014","Petrologia","P",2023
"EMG0015","Física II","F II",2023
"EMG0016","Cartografia, Topografia, SIG","CTSIG",2023
"EMG0017","Sistemas Dinâmicos e Optimização","SDO",2023
"EMG0018","Caracterização de Materiais","CM",2023
"EMG0019","Geologia II","G II",2023
"EMG0020","Métodos Estatísticos","ME",2023
"MIET0001","Desenvolvimento de novos Produtos e Serviços","DNPS",4562
"MIET0002","Criatividade","CRI",4562
"MIET0003","Gestão de Marketing","GM",4562
"MIET0004","Introdução ao Empreendedorismo","IEMP",4562
"MIET0005","Comportamento Organizacional e Liderança","COL",4562
"MIET0006","Gestão de Inovação","GI",4562
"MIET0007","Projecto de Identificação e Avaliação de Oportunidades","PIAO",4562
"MIET0008","Criação e Desenvolvimento do Negócio","CDN",4562
"MIET0009","Projecto de Construção de Negócio","PCN",4562
"MIET0010","Construção do Negócio","CN",4562
"MIET0011","Projecto de Implementação","PI",4562
"MIET0012","Projecto / Estágio","PEI",4562
"PDSSE0039","Economy of the Energy","ECOE",2004
"PDSSE0037","Seminar on the profile themes","SEM",2004
"PDSSE0038","Introduction to Economics","IECO",2004
"PDSSE0040","Optimization and Decision Support Systems","ODSS",2004
"PDSSE0041","Econometrics of Natural Resources and Environment","ECNRE",2004
"CTSSHT002","Ergonomia","ERG",9000
"CTSSHT003","Psicossociologia do Trabalho","PT",9000
"CTSSHT004","Custos da Segurança","CS",9000
"CTSSHT005","Gestão das Organizações e da Prevenção","GOP",9000
"CTSSHT006","Higiene do Trabalho","HT",9000
"CTSSHT007","Segurança do Trabalho","ST",9000
"CTSSHT008","Medicina do Trabalho","MT",9000
"CTSSHT009","Análise e Gestão de Riscos, Envolvente Ambiental, Acidentes Graves e Emergências","AGREAA",9000
"CTSSHT010","Segurança: do Projecto ao Usufruto","SPU",9000
"CTSSHT011","Gestão da Formação e Comunicação","GFC",9000
"CTSSHT012","Projecto Individual","PIT",9000
"CTSSHT013","Análise e Gestão de Riscos","AGR",9000
"MIET0013","Dissertação","D",4562
"EIC5205","Projecto","PRO",275
"MC0001","Direcção de Obras","DO",2009
"MC0002","Instalação de Edifícios","IE",2009
"MC0003","Térmica de Edifícios","TE",2009
"MC0004","Informática na Construção","IC",2009
"MC0005","Fiscalização de Obras","FO",2009
"MC0006","Avaliação e Revisão de Projectos","ARP",2009
"MC0007","Tecnologias de Sistemas Construtivos","TSC",2009
"MC0008","Acústica Ambiental e de Edifícios","AAE",2009
"MC0009","Patologia e Reabilitação de Edifícios","PRE",2009
"MC0010","Qualidade na Construção","QC",2009
"MC0011","Tecnologias de Construção em Alvenaria","TCA",2009
"MC0012","Manutenção e Reabilitação de Edifícios","MRE",2009
"MC0013","Segurança Contra Incêndio em Edifícios","SCIE",2009
"MC0014","Obras Geotécnicas","OG",2009
"MC0015","Comunicação na Europa e Projecto de Grupo","CEPG",2009
"MC0016","Investigação na Construção","IC",2009
"MC0017","Projecto e Sustentabilidade","PS",2009
"MC0018","Contratação e Procura na Construção","CPC",2009
"MC0019","Gestão de Sistemas e da Mudança","GSM",2009
"MC0020","Dissertação","D",2009
"PRODEB001","Comunicação Científica I","CCI",2021
"PRODEB002","Equipamento Médico e Biosensores","EMB",2021
"PRODEB003","Ética e Legislação","EL",2021
"PRODEB004","Informática Médica e Telemedicina","IMT",2021
"PRODEB005","Monografia","MON",2021
"PRODEB006","Anátomo-Fisiologia e Tecnologia Geral","AFTG",2021
"PRODEB007","Tecnologia Geral(Electrónica e Informática)","TGEI",2021
"PRODEB008","Tecnologia Geral(Materiais e Mecânica)","TGMM",2021
"PRODEB009","Técnicas de Investigação","TI",2021
"PRODEB010","Aquisição e Processamento de Sinais e Imagens","APSI",2021
"PRODEB011","Biologia Molecular e Celular","BMC",2021
"PRODEB012","Biomateriais","BIOMAT",2021
"PRODEB013","Biomecânica","BIOMEC",2021
"PRODEB014","Comunicação Científica II","CCII",2021
"PRODEB015","Curso Avançado I","CAI",2021
"PRODEB016","Curso Avançado II","CAII",2021
"PRODEB017","Engenharia Clínica e Segurança Hospitalar","ECSH",2021
"PRODEB018","Instrumentação Biomédica","IBIO",2021
"PRODEB019","Planificação de Experiências. Análise e Validação de Dados","PEAVD",2021
"PRODEB020","Dissertação em Engenharia Biomédica","DEB",2021
"PRDEIG001","Seminário de elaboração do projecto de investigação","SEP",2016
"EMG0021","Metalogénese","MET",2023
"EMG0022","Mecânica de Fluidos","MF",2023
"EMG0023","Desmonte de Maciços","DM",2023
"EMG0024","Tratamento de Matérias Primas e Resíduos I","TMPR I",2023
"EMG0025","Aquisição e Análise de Dados","AAD",2023
"EMG0026","Geologia Ambiental","GA",2023
"EMG0027","Prospecção Geológica e Geofísica","PGG",2023
"EMG0028","Sistemas de Carga e Transporte","SCT",2023
"EMG0029","Tratamento de Matérias Primas e Resíduos II","TMP II",2023
"EMG0030","Engenharia de Custos e Avaliação de Projectos","ECAP",2023
"EC0120","Métodos Numéricos em Geotecnia","MNGE",9360
"EBE0115","Biologia Funcional II","BF2",9493
"EC0119","Contenções e Fundações em Edifícios","CFED",9360
"EC0121","Obras de Aterro","OATE",9360
"EC0122","Projecto em Materiais e Processos de Construção","PMPC",9360
"EC0123","Investigação em Materiais e Processos de Construção","IMPC",9360
"EC0124","Projecto em Estruturas","PEST",9360
"EC0125","Investigação em Estruturas","IEST",9360
"PRDEIG003","Métodos Qualitativos e Quantitativos de Investigação em Gestão","MQQI",2016
"PRDEIG004","Seminário de acompanhamento do projecto de investigação I","SAPI",2016
"PRDEIG002","Metodologia da investigação","MI",2016
"PRDEIG005","Seminário de acompanhamento do projecto de investigação II","SAPII",2016
"PRDEIG006","Metodologia da Investigação Operacional","MIO",2016
"PRDEIG007","Optimização","OPTI",2016
"PRDEIG008","Redes e Heurísticas","RHEU",2016
"PRDEIG009","Técnicas Multicritério","TMUL",2016
"PRDEIG010","Simulação","SIM",2016
"PRDEIG011","Métodos de previsão","MP",2016
"PRDEIG012","Processos estocásticos","PE",2016
"PRDEIG013","Estatística","EST",2016
"PRDEIG014","Estatística Multivariada","ESTM",2016
"PRDEIG015","Complementos de programação de computadores","CPC",2016
"PRDEIG016","Sistemas de Informação","SI",2016
"PRDEIG017","Tratamento de dados","TRAD",2016
"PRDEIG018","Gestão da Produção","GP",2016
"PRDEIG019","Gestão da Qualidade","GQ",2016
"PRDEIG020","Logística","LOG",2016
"PRDEIG021","Marketing","MK",2016
"DEGT0004","Gestão de Transportes","GT",3017
"DEGT0002","Seminário de Projecto de Investigação","SPI",3017
"DEGT0003","Políticas e Planeamento de Transportes","PPT",3017
"DEGT0005","Economia de Transportes","ECOT",3017
"DEGT0006","Modelação de Transportes","MT",3017
"DEGT0007","Desenho Urbano e Transportes","DUT",3017
"DEGT0008","Impacto Ambiental dos Transportes","IAT",3017
"DEGT0009","Engenharia de Tráfego","ET",3017
"DEGT0010","Engenharia Rodoviária","ER",3017
"DEGT0011","Engenharia Ferroviária","EF",3017
"DEGT0012","Engenharia Portuária","EP",3017
"DEGT0013","Engenharia Aeroportuária","EA",3017
"DEGT0014","Investigação Operacional","IO",3017
"DEGT0015","Métodos de Apoio à Decisão","MAD",3017
"DEGT0016","Métodos Quantitativos Avançados","MQA",3017
"DEGT0017","Projectos de Investimento","PI",3017
"DEGT0018","Gestão da Qualidade","GQ",3017
"DEGT0019","Logística","LOG",3017
"DEGT0020","Gestão da Manutenção","GM",3017
"DEGT0021","Energia, Ambiente e Sustentabilidade","EAS",3017
"DEGT0022","Energia nos Transportes","ENET",3017
"DEGT0023","Gestão da Inovação","GI",3017
"DEGT0024","Design Integrado de Produto","DIP",3017
"DEGT0025","Sistemas de Informação","SI",3017
"DEGT0026","Planeamento Regional e Transportes","PRT",3017
"DLIT0001","Métodos de Selecção de Materiais","MSM",2011
"DLIT0002","Estatística Aplicada","EA",2011
"DLIT0003","Métodos Numéricos","MN",2011
"DLIT0004","Sistemas de Informação da Produção","SIP",2011
"DLIT0005","Gestão de Dados","GD",2011
"DLIT0006","Métodos de Investigação em Engenharia","MIE",2011
"DLIT0007","Métodos Avançados de Fabrico","MAF",2011
"DLIT0008","Processamento de Polímeros e Compósitos","PPC",2011
"DLIT0009","Comportamento Avançado de Materiais","CAM",2011
"DLIT0010","Gestão Económica","GE",2011
"DLIT0011","Visitas genéricas","VG",2011
"DLIT0012","Estágio industrial","EI",2011
"DLIT0013","Fundamentos de Liderança e Empreendedorismo Baseado em Conhecimento","FLEBC",2011
"DLIT0014","Investigação Operacional","IO",2011
"DLIT0015","Gestão de Operações","GO",2011
"DLIT0016","Desenvolvimento Avançado de Produto","DAP",2011
"DLIT0017","Visitas individuais","VI",2011
"DLIT0018","Gestão da Cadeia de Distribuição","GCD",2011
"DLIT0019","Lean Manufacturing","LM",2011
"DLIT0020","Gestão Estratégica e Organizacional","GEO",2011
"DLIT0021","Gestão de Recursos Humanos","GRH",2011
"DLIT0022","Tese","T",2011
"DB0001","Anatomo-Fisiologia e Tecnologia Geral","AFTG",2012
"DB0002","Tecnologia Geral (Materiais e Mecânica)","TGMM",2012
"DB0003","Tecnologia Geral (Electrónica e Informática)","TGEE",2012
"DB0004","Equipamento Médico e Biosensores","EMB",2012
"DB0005","Ética e Legislação","EL",2012
"DB0006","Engenharia Metabólica","EM",2012
"DB0007","Modelação de Sistemas Biológicos Industriais","MSBI",2012
"DB0008","Farmacologia Molecular","FM",2012
"DB0009","Biologia Molecular de Plantas","BMP",2012
"DB0010","Planificação de Exper e Validação de Dados","PEVD",2012
"DB0011","Monografia","MON",2012
"DB0012","Comunicação Científica I","CC I",2012
"DB0013","Aquisição e Processamento de Sinais e Imagens","APSI",2012
"DB0014","Engenharia Clínica e Segurança Hospitalar","ECSH",2012
"DB0015","Informática Médica e Telemedicina","IMT",2012
"DB0016","Instrumentação Biomédica","IB",2012
"DB0017","Biologia Molecular e Celular","BMC",2012
"DB0018","Biomateriais","BIOM",2012
"DB0019","Tecnologia Ambiental","TA",2012
"DB0020","Tecnologia da Química Fina","TQF",2012
"DB0021","Oncobiologia","ONCO",2012
"DB0022","Curso Avançado I","CA I",2012
"DB0026","Tese","T",2012
"DB0023","Curso Avançado II","CA II",2012
"DB0024","Técnicas de Investigação","TI",2012
"DB0025","Comunicação Científica II","CC II",2012
"PRDEIG022","Contabilidade de Gestão","CG",2016
"PRDEIG023","Finanças","FIN",2016
"PRDEIG024","Economia para gestores","EG",2016
"DLIT0023","Métodos Computacionais","MC",2011
"DLIT0024","Selecção e Avaliação de Tecnologias","SAT",2011
"DLIT0025","Concepção e Desenvolvimento do Produto","CDP",2011
"DLIT0026","Tese I","TI",2011
"DLIT0027","Sistemas de Engenharia e Manufactura","SEM",2011
"PDEQB0001","Iniciação à investigação","II",2017
"PDEQB0002","Preparação de proposta de tese","PPT",2017
"PDEQB0003","Dissertação","D",2017
"PDEQB0017","Process  & Product design","PPD",2017
"PDEQB0018","Bioprocess Engineering","BIOPE",2017
"PDEQB0019","Modeling and numerical methods","MNM",2017
"PDEQB0020","Polymer Science","PS",2017
"PDEQB0021","Advanced Spectroscopy","AS",2017
"PDEQB0004","Advanced Mathematics for Chemical and Biochemical Engineering","AMCBE",2017
"PDEQB0005","Multivariate Statistical Methods and Models","MSMM",2017
"PDEQB0006","Advanced Instrumental Analysis for Chemical and Biochemical Engineering","AIACBE",2017
"PDEQB0007","Nanochemistry and Interfaces (CE)","NICE",2017
"PDEQB0008","Analytical Methods at Nano Level","AMNL",2017
"PDEQB0009","Advanced Fluid Mechanics","AFM",2017
"PDEQB0010","Advanced Experimental Techniques in Fluid Mechanics","AETFM",2017
"PDEQB0011","Non-Newtonian Fluid Mechanics","NNFM",2017
"PDEQB0012","Catalytic Technologies for Sustainability","CTS",2017
"PDEQB0013","Photocatalytic Reaction Engineering","PRE",2017
"PDEQB0014","Advanced Separation Processes I","ASPI",2017
"PDEQB0015","Gas-solid Separation Processes","GSP",2017
"PDEQB0016","Mass Transfer and Hydrodynamics in Multiphase systems","MTHMS",2017
"PDEQB0022","Environmental Organic Micropollutants","EOM",2017
"PDEQB0023","Biomolecular Engineering","BIOME",2017
"PDEQB0024","PPCPs Pharmaceutical and Personal Care Products","PPCPS",2017
"PDEQB0025","Advanced Thermodynamics","AT",2017
"PDEQB0026","Biothermodynamics","BIOTH",2017
"PDEQB0027","Computational Fluid Dynamics","CFD",2017
"PDEQB0028","Carbon Materials for Advanced Technologies","CMAT",2017
"PDEQB0029","Multifunctional Reactors and Microprocessing","MRM",2017
"PDEQB0030","Advanced Energy Production Processes","AEPP",2017
"PDEQB0031","Particulate Processes","PP",2017
"PDEQB0032","Advanced Separation Processes II","ASPII",2017
"PDEQB0033","Advanced Process Dynamics and Control","APDC",2017
"PDEQB0034","Environmental Process Biotechnology","EPB",2017
"PDEEC0042","Individual Topics 1","ITI",2014
"PDEEC0043","Individual Topics 2","ITII",2014
"PRODEM058","Sustentabilidade, Ambiente e Reciclagem","SAR",2019
"PRODEM059","Inovação e Desenvolvimento de Produto","IDP",2019
"PRODEM060","Engenharia das Superfícies","ES",2019
"PRODEM061","Tecnologia da Conformação Plástica","TCP",2019
"PRODEM062","Biomecânica","BIOM",2019
"PRODEM063","Selecção e Ensaio de Materiais","SEM",2019
"PRODEM064","Processamento e Análise de Imagens em Engenharia","PAIE",2019
"PRODEM065","Processamento, Representação e Análise Computacional de Dados","PRACD",2019
"PRODEM066","Fiabilidade e Manutenção","FM",2019
"PRODEM067","Estratégias Empresariais e Gestão de Operações","EEGO",2019
"PRODEM068","Instrumentação e Controlo","IC",2019
"PRODEM069","Sistemas Electromecânicos","SE",2019
"PRODEM070","Engenharia de Manutenção","EM",2019
"PRODEM071","Análise de Riscos Industriais","ARI",2019
"CC014","Design e Comunicação Visual","DCVIS",2007
"PRODEM073","Organização e Gestão da Manutenção","OGM",2019
"PRODEM074","Sistemas de Informação em Manutenção","SIM",2019
"PRODEM075","Técnicas de Inspecção e de Manutenção Condicionada","TIMC",2019
"PRODEM076","Viscoelasticidade e Viscoplasticidade","VV",2019
"PRODEM077","Mecânica Probabilística e Fiabilidade","MPF",2019
"PRODEM078","Controlo de Sistemas Não-Lineares","CSNL",2019
"PRODEM079","Robótica","ROB",2019
"PRODEM080","Instrumentação para Medição, Aquisição e Transmissão de Dados","IMATD",2019
"PRODEM081","Tecnologias da Computação Industrial","TCI",2019
"PRODEM082","Comandos e Accionamentos","CA",2019
"PRODEM083","Segurança de Máquinas","SM",2019
